stock_code,parent_stock_type,parent_stock_code,stock_available
AL-10-8602K,Bodysuit,AL-10-8602K,0,"Allure\10-8602K_front.jpg","Allure\10-8602K_second.jpg","Allure\10-8602K_back.jpg","Allure\10-8602K_box.jpg"
AL-10-9602K,Catsuit,AL-10-9602K,0,"Allure\10-9602K_front.jpg","Allure\10-9602K_second.jpg","Allure\10-9602K_back.jpg","Allure\10-9602K_box.jpg"
AL-11-0012K,"Bustiers & Corsets",AL-11-0012K,0,"Allure\11-0012_front.jpg","Allure\11-0012_back-500x750.jpg"
AL-11-0022K,"Bustiers & Corsets",AL-11-0022K,0,"Allure\11-0022_front.jpg","Allure\11-0022_back-500x750.jpg"
AL-11-1005-BLK-S,"Bustiers & Corsets",AL-11-1005,0,"Allure\11-1005_1.jpg","Allure\11-1005_2.jpg","Allure\11-1005_3.jpg"
AL-11-1302X,"Bustiers & Corsets",AL-11-1302X,1,"Allure\11-1032K-Front.jpg","Allure\11-1032K_boxes.jpg","Allure\11-1032K-Back.jpg"
AL-11-5602K,"Bustiers & Corsets",AL-11-5602K,0,"Allure\11-5602K-01.jpg","Allure\11-5602K-02.jpg","Allure\11-5602K-03.jpg"
AL-11-6502K-BLK-OS,"Bustiers & Corsets",AL-11-6502K,1,"Allure\11-6502K_1"
AL-12-0012K,"Bra Set",AL-12-0012K,0,"Allure\12-0012_front.jpg","Allure\12-0012_back-500x750.jpg"
AL-12-0022K,"Bra Set",AL-12-0022K,0,"Allure\12-0022_front-500x750.jpg","Allure\12-0022_back-500x750.jpg"
AL-12-0252K,"Bra Set",AL-12-0252K,0,"Allure\12-0252K_front-1.jpg","Allure\12-0252K_second-1.jpg","Allure\12-0252K_back-1.jpg"
AL-12-0352K,"Bra Set",AL-12-0352K,0,"Allure\12-0352K_front-500x750.jpg","Allure\12-0352K_second-1-500x750.jpg","Allure\12-0352K_back-500x750.jpg"
AL-12-1175,Set,AL-12-1175,0,"Allure\12-1175_front.jpg","Allure\12-1175_back.jpg","Allure\12-1175_second.jpg"
AL-12-1372K,Set,AL-12-1372K,0,"Allure\12-1372K_front-500x750.jpg","Allure\12-1372K_back-500x750.jpg","Allure\12-1372K_second-500x750.jpg"
AL-12-1382K,Set,AL-12-1382K,0,"Allure\12-1382K_front-500x750.jpg","Allure\12-1382K_back-500x750.jpg","Allure\12-1382K_second-500x750.jpg"
AL-12-1775,Set,AL-12-1775,0,"Allure\12-1775_front.jpg","Allure\12-1775_second.jpg","Allure\12-1775_back.jpg"
AL-12-3045K,"Bra Set",AL-12-3045K,0,"Allure\12-3045K_second-500x750.jpg","Allure\12-3045K_front-500x750.jpg","Allure\12-3045K_back-500x750.jpg"
AL-12-4082K,Set,AL-12-4082K,0,"Allure\12-4082K-Front.jpg","Allure\12-4082K-Back.jpg"
AL-12-4402-BLK-S/M,Set,AL-12-4402,1,"Allure\12-4402_1-BLK"
AL-12-4402-BLK-L/XL,Set,AL-12-4402,0,"Allure\12-4402_1-BLK"
AL-12-4402-RED-L/XL,Set,AL-12-4402,0,"Allure\12-4402_RED"
AL-12-4402-RED-S/M,Set,AL-12-4402,0,"Allure\12-4402_RED"
AL-12-6055,Set,AL-12-6055,0,"Allure\12-6055_front.jpg","Allure\12-6055_second.jpg","Allure\12-6055_back.jpg"
AL-12-6602XK,Set,AL-12-6602XK,11,"Allure\12-6602XK-01.jpg","Allure\12-6602XK-03.jpg","Allure\12-6602XK-04.jpg"
AL-12-7032K,"Bra Set",AL-12-7032K,0,"Allure\12-7032K-2.jpg","Allure\12-7032K-Front.jpg"
AL-12001,Cuffs,AL-12001,0,"Allure\12001_1.jpg","Allure\12001_2.jpg","Allure\12001_3.jpg"
AL-12002,Cuffs,AL-12002,0,"Allure\12002_3.jpg","Allure\12002_1.jpg","Allure\12002_2.jpg"
AL-12003,Accessories,AL-12003,0,"Allure\12003_3.jpg","Allure\12003_1.jpg"
AL-12004,Accessories,AL-12004,0,"Allure\12004_1.jpg","Allure\12004_3.jpg"
AL-12005,Accessories,AL-12005,0,"Allure\12005_3.jpg","Allure\12005_1.jpg"
AL-12006,Accessories,AL-12006,0,"Allure\12006_3.jpg","Allure\12006_1.jpg"
AL-12007,Accessories,AL-12007,0,"Allure\12007_3.jpg","Allure\12007_1.jpg"
AL-12008,Accessories,AL-12008,0,"Allure\12008_3.jpg","Allure\12008_1.jpg"
AL-12009,Accessories,AL-12009,0,"Allure\12009_3.jpg","Allure\12009_1.jpg"
AL-12010,Accessories,AL-12010,0,"Allure\12010_3.jpg","Allure\12010_1.jpg"
AL-12011,Accessories,AL-12011,0,"Allure\12011_3.jpg","Allure\12011_1.jpg"
AL-13-0012K,Skirt,AL-13-0012K,1,Allure13-0012_front-500x750,"Allure\13-0012_front-500x750.jpg"
AL-13-0022K,Skirt,AL-13-0022K,2,"Allure\13-0022_front-500x750.jpg","Allure\13-0022_back-500x750.jpg"
AL-13-1072K,Skirt,AL-13-1072K,0,"Allure\13-1072K_1-Edit.jpg"
AL-13-1102X,Skirt,AL-13-1102X,22,"Allure\13-1102X_1.jpg","Allure\13-1102X_2.jpg"
AL-13-3007-RED-S/M,Skirt,AL-13-3007,2,"Allure\13-3007_1"
AL-13-3007-RED-L/XL,Skirt,AL-13-3007,0,"Allure\13-3007_1"
AL-13-3602K,Skirt,AL-13-3602K,1,"Allure\13-3602_1.jpg","Allure\13-3602K_box.jpg"
AL-13-6602K,Skirt,AL-13-6602K,0,"Allure\13-6602K-03.jpg","Allure\13-6602K-01.jpg","Allure\13-6602K-02.jpg"
AL-13-7602K,Skirt,AL-13-7602K,0,"Allure\13-7602K_front.jpg","Allure\13-7602K_second.jpg","Allure\13-7602K_back.jpg"
AL-15-0012K,Panty,AL-15-0012K,1,"Allure\15-0012_front-500x750.jpg","Allure\15-0012_back-500x750.jpg"
AL-16-1022K,Pants,AL-16-1022K,0,"Allure\16-1022K_1-Edit.jpg","Allure\16-1022K_box.jpg"
AL-16-2602K,Pants,AL-16-2602K,0,"Allure\16-2602K-01.jpg","Allure\16-2602K-03.jpg","Allure\16-2602K-02.jpg"
AL-16-3602XK,Pants,AL-16-3602XK,0,"Allure\16-3602XK-01.jpg","Allure\16-3602XK-03.jpg","Allure\16-3602XK-02.jpg"
AL-16-4602K,Pants,AL-16-4602K,0,"Allure\16-4602K_front.jpg","Allure\16-4602K_second.jpg","Allure\16-4602K_back.jpg"
AL-16-5022K,Pants,AL-16-5022K,0,"Allure\16-5022K-front.jpg","Allure\16-5022K-Back.jpg"
AL-16-5602K,Pants,AL-16-5602K,0,"Allure\16-5602K-Front.jpg","Allure\16-5602K-Other.jpg"
AL-16-7902K,Pants,AL-16-7902K,0,"Allure\16-7902_1.jpg","Allure\16-7902K_box.jpg"
AL-16-8002K,Pants,AL-16-8002K,0,"Allure\16-8002_1.jpg","Allure\16-8002K_box.jpg"
AL-16-8602K,Pants,AL-16-8602K,0,"Allure\16-8602K_front.jpg","Allure\16-8602K_back.jpg"
AL-17-0012K,Dress,AL-17-0012K,0,"Allure\17-0012_second-500x750.jpg","Allure\17-0012_front-500x750.jpg","Allure\17-0012_back-500x750.jpg"
AL-17-1062K,Dress,AL-17-1062K,0,"Allure\17-1062K_1-Edit.jpg","Allure\17-1062K_box.jpg"
AL-17-1072K,Dress,AL-17-1072K,0,"Allure\17-1072K-Front.jpg","Allure\17-1072K-Back.jpg"
AL-17-1142K,Dress,AL-17-1142K,0,"Allure\17-1142K-Front.jpg","Allure\17-1142K-Back.jpg"
AL-17-1202X,Dress,AL-17-1202X,0,"Allure\17-1202X_1.jpg","Allure\17-1202X_2.jpg"
AL-17-1502K,Dress,AL-17-1502K,0,"Allure\17-1502K_front.jpg","Allure\17-1502K_second.jpg","Allure\17-1502K_back.jpg"
AL-17-2002K,Dress,AL-17-2002K,0,"Allure\17-2002_1.jpg","Allure\17-2002K_box.jpg"
AL-17-2005-BLK-XL,Dress,AL-17-2005,1,"Allure\17-2005_1"
AL-17-2005-BLK-L,Dress,AL-17-2005,0,"Allure\17-2005_1"
AL-17-2005-BLK-M,Dress,AL-17-2005,0,"Allure\17-2005_1"
AL-17-2005-BLK-S,Dress,AL-17-2005,0,"Allure\17-2005_1"
AL-17-2042K,Dress,AL-17-2042K,0,"Allure\17-2042K-01.jpg","Allure\17-2042K-03.jpg","Allure\17-2042K-02.jpg"
AL-17-3042K,Dress,AL-17-3042K,3,"Allure\17-3042K-Front.jpg","Allure\17-3042K-Back.jpg"
AL-17-3082K,Dress,AL-17-3082K,0,"Allure\17-3082K-01.jpg","Allure\17-3082K-03.jpg","Allure\17-3082K-02.jpg"
AL-17-3502-BLK-L/XL,Dress,AL-17-3502,0,"Allure\17-3502_1-blk"
AL-17-3602XK,Dress,AL-17-3602XK,0,"Allure\17-3602XK_1.jpg","Allure\17-3602XK_3.jpg","Allure\17-3602XK_2.jpg"
AL-17-3702-O/S,"Gowns & Robes",AL-17-3702-O/S,0,"Allure\17-3702_2.jpg","Allure\17-3702_1.jpg","Allure\17-3702_3.jpg","Allure\17-3702_4.jpg"
AL-17-3702-OSX,"Gowns & Robes",AL-17-3702-OSX,0,"Allure\17-3702_2.jpg","Allure\17-3702_1.jpg","Allure\17-3702_3.jpg","Allure\17-3702_4.jpg"
AL-17-3703-O/S,"Gowns & Robes",AL-17-3703-O/S,0,"Allure\17-3703_1.jpg","Allure\17-3703_2.jpg"
AL-17-3703-OSX,"Gowns & Robes",AL-17-3703-OSX,0,Allure,"Allure\17-3703_1.jpg","Allure\17-3703_2.jpg"
AL-17-3704-O/S,"Gowns & Robes",AL-17-3704-O/S,0,"Allure\17-3704_1.jpg","Allure\17-3704_2.jpg"
AL-17-3704-OSX,"Gowns & Robes",AL-17-3704-OSX,0,"Allure\17-3704_1.jpg","Allure\17-3704_2.jpg"
AL-17-4002RX,Dress,AL-17-4002RX,0,"Allure\17-4002X_red.jpg"
AL-17-4002X,Dress,AL-17-4002X,0,"Allure\17-4002X_1-blk.jpg","Allure\17-4002X_2-blk.jpg"
AL-17-6502K,Dress,AL-17-6502K,0,"Allure\17-6502K_3.jpg","Allure\17-6502K_1.jpg","Allure\17-6502K_2.jpg"
AL-17-6802XK,Dress,AL-17-6802XK,2,"Allure\17-6802XK-01.jpg","Allure\17-6802XK-03.jpg","Allure\17-6802XK-02.jpg"
AL-17-7602XK,Dress,AL-17-7602XK,0,"Allure\17-7602XK-Front.jpg","Allure\17-7602XK-Back.jpg"
AL-17-8602K,Dress,AL-17-8602K,0,"Allure\17-8602K_3.jpg","Allure\17-8602K_1.jpg","Allure\17-8602K_2.jpg"
AL-2024,Accessories,AL-2024,0,"Allure\2024_1.jpg","Allure\2024_2.jpg"
AL-2027,Accessories,AL-2027,0,"Allure\2027_1.jpg","Allure\2027_2.jpg"
