stock_code,parent_stock_type,parent_stock_code,stock_available
IC7032-BLK-M,Knickers,IC7032,0,"iCollection\7032-BLAC-F.jpg","iCollection\7032-BLAC-B-re.jpg"
IC7037X,"Leg Garter",IC7037X,0,"iCollection\7037X-BLAC-F"
IC7088-RED/BLK-1X,G-String,IC7088,3,"iCollection\7088-BLAC-F"
IC7088-RED/BLK-3X,G-String,IC7088,1,"iCollection\7088-BLAC-F"
IC7116-WHT-OS,"Leg Garter",IC7116,1,"iCollection\7116-WHIT-F"
IC7117,"Leg Garter",IC7117,0,"iCollection\7117-BLAC-F"
IC7117X-RED-3X,"Leg Garter",IC7117X,1,"iCollection\7117X-RED-F"
IC7119-RED-LXL,G-String,IC7119,1,"iCollection\7119-RED-F.jpg","iCollection\7119-RED-B-WEB.jpg"
IC7119-RED-SM,G-String,IC7119,1,"iCollection\7119-RED-F.jpg","iCollection\7119-RED-B-WEB.jpg"
IC7119-WHT-LXL,G-String,IC7119,1,"iCollection\7119-WHIT-F-WEB.jpg","iCollection\7119-WHIT-B2-WEB.jpg"
IC7119-WHT-SM,G-String,IC7119,1,"iCollection\7119-WHIT-F-WEB.jpg","iCollection\7119-WHIT-B2-WEB.jpg"
IC7119X-RED-1X,G-String,IC7119X,4,"iCollection\7119-RED-F.jpg","iCollection\7119-RED-B-WEB.jpg"
IC7119X-RED-3X,G-String,IC7119X,4,"iCollection\7119-RED-F.jpg","iCollection\7119-RED-B-WEB.jpg"
IC7119X-BLK-1X,G-String,IC7119X,1,"iCollection\7119-BLAC-F.jpg","iCollection\7119-BLAC-B-WEB.jpg"
IC7119X-WHT-3X,G-String,IC7119X,1,"iCollection\7119-WHIT-F-WEB.jpg","iCollection\7119-WHIT-B2-WEB.jpg"
IC7133-RED-SM,Knickers,IC7133,1,"iCollection\7133-RED1-F"
IC7161-RED/BLK-SM,Knickers,IC7161,0,"iCollection\7161-RED-F"
IC7162X,"Leg Garter",IC7162X,0,"iCollection\7162X-RED-F"
IC7200-BLK-XL,"Bustiers & Corsets",IC7200,1,"iCollection\7200-BLAC-F"
IC7200X-BLK-2X,"Bustiers & Corsets",IC7200X,1,"iCollection\7200X-BLAC-F"
IC7237-RED-34,"Bustiers & Corsets",IC7237,1,"iCollection\7237-RED-F"
IC7244-RED/BLK-M,"Bustiers & Corsets",IC7244,0,"iCollection\7244-RED-F"
IC7284-FUS-42,"Bustiers & Corsets",IC7284,0,"iCollection\7284-FUCH-F"
IC7322X-BLK-1X,Knickers,IC7322X,1,"iCollection\7322-BLK.JPG","iCollection\7322-BK.JPG"
IC7322X-BLK-3X,Knickers,IC7322X,2,"iCollection\7322-BLK.JPG","iCollection\7322-BK.JPG"
IC7476,"Leg Garter",IC7476,0,"iCollection\7476-WHIT-F"
IC7635-WHT-L,Chemise,IC7635,2,"iCollection\7635-WHIT-F"
IC7635-WHT-XL,Chemise,IC7635,1,"iCollection\7635-WHIT-F"
IC7635X-WHT-1X,Chemise,IC7635X,1,"iCollection\7635X-WHIT-F"
IC7635X-WHT-3X,Chemise,IC7635X,1,"iCollection\7635X-WHIT-F"
IC7670-PUR-M,Chemise,IC7670,1,"iCollection\7670-PURP-F.jpg","iCollection\7670-PURP-B.jpg"
IC7670-BLK-XL,Chemise,IC7670,2,"iCollection\7670-BLAC-F.jpg"
IC7670-WHT-XL,Chemise,IC7670,1,"iCollection\7670-WHIT-F.jpg"
IC7670X-WHT-1X,Chemise,IC7670X,3,"iCollection\7670X-WHIT-F.jpg"
IC7670X-PUR-1X,Chemise,IC7670X,1,"iCollection\7670XX-PURP-F.jpg"
IC7670X-PUR-6X,Chemise,IC7670X,1,"iCollection\7670XX-PURP-F.jpg"
IC7686-BLK-M,Chemise,IC7686,1,"iCollection\7686-BLAC-F.jpg","iCollection\7686-BLAC-B.jpg"
IC7688-BLK-M,Chemise,IC7688,1,"iCollection\7688-BLAC-F.jpg","iCollection\7688-BLAC-B.jpg"
IC7695-CRL-L,Chemise,IC7695,1,"iCollection\7695-CORA-F.jpg","iCollection\7695-CORA-B.jpg"
IC7695-CRL-M,Chemise,IC7695,1,"iCollection\7695-CORA-F"
IC7725-BLK-L,"Bra Set",IC7725,0,"iCollection\7725-BLAC-F.jpg"
IC7725-BLK-M,"Bra Set",IC7725,0,"iCollection\7725-BLAC-F.jpg"
IC7727,"Bra Set",IC7727,0,"iCollection\IL_7727_CORA_F_2018MAY.jpg","iCollection\7727-CORA-B-2.jpg"
IC7736X-TEAL-1X,"Bra Set",IC7736X,1,"iCollection\7736-TEAL-F.jpg","iCollection\7736-TEAL-B-WEB-Small.jpg"
IC7736X-TEAL-2X,"Bra Set",IC7736X,1,"iCollection\7736-TEAL-F.jpg","iCollection\7736-TEAL-B-WEB-Small.jpg"
IC7736X-TEAL-3X,"Bra Set",IC7736X,1,"iCollection\7736-TEAL-F.jpg","iCollection\7736-TEAL-B-WEB-Small.jpg"
IC7787-RED/BLK-L,"Bra Set",IC7787,2,"iCollection\ic7787_015_7787-red-f.jpg","iCollection\ic7787_015_7787-red-b.jpg"
IC7787-RED/BLK-M,"Bra Set",IC7787,3,"iCollection\ic7787_015_7787-red-f.jpg","iCollection\ic7787_015_7787-red-b.jpg"
IC7787-RED/BLK-S,"Bra Set",IC7787,2,"iCollection\ic7787_015_7787-red-f.jpg","iCollection\ic7787_015_7787-red-b.jpg"
IC7815-RED-XL,"Gowns & Robes",IC7815,1,"iCollection\7815-RED-F.jpg"
IC7815-BLK-XL,"Gowns & Robes",IC7815,1,"iCollection\7815-BLK.jpg"
IC7815X-RED-1X,"Gowns & Robes",IC7815X,1,"iCollection\7815X-RED-F.jpg","iCollection\7815X-RED-B.jpg"
IC7815X-RED-2X,"Gowns & Robes",IC7815X,4,"iCollection\7815X-RED-F.jpg","iCollection\7815X-RED-B.jpg"
IC7815X-BLK-1X,"Gowns & Robes",IC7815X,1,"iCollection\7815X-BLAC-F.jpg","iCollection\7815X-BLAC-B.jpg"
IC7815X-BLK-2X,"Gowns & Robes",IC7815X,2,"iCollection\7815X-BLAC-F.jpg","iCollection\7815X-BLAC-B.jpg"
