stock_code,description,parent_stock_type,parent_stock_code,stock_available
MASQ8,,Masks,MASQ8,67,"Baci\MASQ-8_01"
MASQ9,,Masks,MASQ9,31,"Baci\MASQ-9_01"
BW3133,,Bodystocking,BW3133,69,"Baci\3133-BLK_front.jpg","Baci\3133-BLK_back.jpg"
BW3127-Q,,Bodystocking,BW3127-Q,16,"Baci\3127-BLK-Q_front.jpg","Baci\3127-BLK-Q_back.jpg"
BW3132,,Bodystocking,BW3132,10,"Baci\3132-BLK_front","Baci\3132-BLK_back.jpg"
BD1303-BLK-M/L,,"Bedroom Costume",BD1303-BLK-M/L,3,"Baci\BD1303_01"
BD1309-GRN-M/L,,"Bedroom Costume",BD1309-GRN-M/L,23,"Baci\BD1309_01"
BW418-BLK-QS,"Sheer Pantyhose / Black / Queen Size",Pantyhose,BW418,6,"Baci\BW418_01.jpg"
BW416-BLK-QS,"Fish Net Pantyhose / Black / Queen Size",Pantyhose,BW416,4,"Baci\BW416_01.jpg"
BW167-BLK-M,"Lace G-string w/bow - Black Medium",G-String,BW167,0,"Baci\BW167_01.jpg","Baci\BW167_02.jpg"
BD1331-BLK-QUEEN,"Mesh Dress & Headwear Set - Black Queen Size","Bedroom Costume",BD1331,29,"Baci\BD1331_01","Baci\BD1331_02.jpg"
BD1331-BLK-DIVA,"Mesh Dress & Headwear Set - Black Diva Size","Bedroom Costume",BD1331,32,"Baci\BD1331_01","Baci\BD1331_02.jpg"
BD1331-BLK-S/M,"Mesh Dress & Headwear Set - Black Small/Medium","Bedroom Costume",BD1331,0,"Baci\BD1331_01","Baci\BD1331_02.jpg"
BD1331-BLK-M/L,"Mesh Dress & Headwear Set - Black Medium/Large","Bedroom Costume",BD1331,15,"Baci\BD1331_01","Baci\BD1331_02.jpg"
BD1305-CAMO-DIVA,"Bra and Mini Skirt - Camouflage Diva Size","Bedroom Costume",BD1305,34,"Baci\BD1305_01","Baci\BD1305_02.jpg"
BD1305-CAMO-QUEEN,"Bra and Mini Skirt - Camouflage Queen Size","Bedroom Costume",BD1305,35,"Baci\BD1305_01","Baci\BD1305_02.jpg"
BD1305-CAMO-S/M,"Bra and Mini Skirt - Camouflage Small/Medium","Bedroom Costume",BD1305,26,"Baci\BD1305_01","Baci\BD1305_02.jpg"
BD1305-CAMO-M/L,"Bra and Mini Skirt - Camouflage Medium/Large","Bedroom Costume",BD1305,34,"Baci\BD1305_01","Baci\BD1305_02.jpg"
BD1327-BLK-DIVA,"Zip Up Show Me Top, Garter Mini Skirt, and Collar with Cuffs - Black Diva Size","Bedroom Costume",BD1327,37,"Baci\BD1327_01","Baci\BD1327_02.jpg"
BD1327-BLK-QUEEN,"Zip Up Show Me Top, Garter Mini Skirt, and Collar with Cuffs - Black Queen Size","Bedroom Costume",BD1327,51,"Baci\BD1327_01","Baci\BD1327_02.jpg"
BD1327-BLK-M/L,"Zip Up Show Me Top, Garter Mini Skirt, and Collar with Cuffs - Black Medium/Large","Bedroom Costume",BD1327,95,"Baci\BD1327_01","Baci\BD1327_02.jpg"
BD1327-BLK-S/M,"Zip Up Show Me Top, Garter Mini Skirt, and Collar with Cuffs - Black Small/Medium","Bedroom Costume",BD1327,2,"Baci\BD1327_01","Baci\BD1327_02.jpg"
